Timestamp: 2/3/2025 10:09:36 PM, Millisecond: 560,current eyeGaze_left: Position (-0.0445021, 0.6299675, 0.02927762), Orientation(-0.0004690046, 0.009032683, -0.03261919, 0.999427), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 410,current eyeGaze_left: Position (-0.04289053, 0.6294879, 0.0285155), Orientation(0.0940166, -0.01510132, -0.02780664, 0.9950677), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 424,current eyeGaze_left: Position (-0.04289963, 0.6295215, 0.02842038), Orientation(0.09398913, -0.0155651, -0.02780536, 0.9950631), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 438,current eyeGaze_left: Position (-0.04289963, 0.6295215, 0.02842038), Orientation(0.09398913, -0.0155651, -0.02780536, 0.9950631), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 452,current eyeGaze_left: Position (-0.04289963, 0.6295215, 0.02842038), Orientation(0.09398913, -0.0155651, -0.02780536, 0.9950631), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 466,current eyeGaze_left: Position (-0.04291857, 0.6295111, 0.028337), Orientation(0.09623693, -0.01558396, -0.02780076, 0.9948482), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 480,current eyeGaze_left: Position (-0.04291857, 0.6295111, 0.028337), Orientation(0.09623693, -0.01558396, -0.02780076, 0.9948482), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 494,current eyeGaze_left: Position (-0.04294283, 0.6294636, 0.02827444), Orientation(0.09721722, -0.01433268, -0.02772702, 0.9947736), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 507,current eyeGaze_left: Position (-0.04294283, 0.6294636, 0.02827444), Orientation(0.09721722, -0.01433268, -0.02772702, 0.9947736), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 522,current eyeGaze_left: Position (-0.04294434, 0.6294404, 0.02823229), Orientation(0.09702168, -0.01422837, -0.02776445, 0.9947932), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 535,current eyeGaze_left: Position (-0.04294434, 0.6294404, 0.02823229), Orientation(0.09702168, -0.01422837, -0.02776445, 0.9947932), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 550,current eyeGaze_left: Position (-0.04294434, 0.6294404, 0.02823229), Orientation(0.09702168, -0.01422837, -0.02776445, 0.9947932), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 564,current eyeGaze_left: Position (-0.04291811, 0.6294315, 0.02818411), Orientation(0.09876415, -0.01498983, -0.02782351, 0.9946089), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 577,current eyeGaze_left: Position (-0.04291811, 0.6294315, 0.02818411), Orientation(0.09876415, -0.01498983, -0.02782351, 0.9946089), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 591,current eyeGaze_left: Position (-0.04287142, 0.6294181, 0.02813506), Orientation(0.09869303, -0.01514598, -0.02786276, 0.9946125), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 605,current eyeGaze_left: Position (-0.04287142, 0.6294181, 0.02813506), Orientation(0.09869303, -0.01514598, -0.02786276, 0.9946125), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 619,current eyeGaze_left: Position (-0.04287142, 0.6294181, 0.02813506), Orientation(0.09869303, -0.01514598, -0.02786276, 0.9946125), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 633,current eyeGaze_left: Position (-0.0428123, 0.6294289, 0.02808488), Orientation(0.09740302, -0.01501178, -0.02791677, 0.9947402), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 647,current eyeGaze_left: Position (-0.0428123, 0.6294289, 0.02808488), Orientation(0.09740302, -0.01501178, -0.02791677, 0.9947402), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 661,current eyeGaze_left: Position (-0.0427486, 0.6294279, 0.02805545), Orientation(0.09738224, -0.01488275, -0.02790042, 0.9947447), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 674,current eyeGaze_left: Position (-0.0427486, 0.6294279, 0.02805545), Orientation(0.09738224, -0.01488275, -0.02790042, 0.9947447), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 688,current eyeGaze_left: Position (-0.04268978, 0.6294234, 0.02804595), Orientation(0.09662694, -0.01495935, -0.0279805, 0.9948149), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 703,current eyeGaze_left: Position (-0.04268978, 0.6294234, 0.02804595), Orientation(0.09662694, -0.01495935, -0.0279805, 0.9948149), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 717,current eyeGaze_left: Position (-0.04268978, 0.6294234, 0.02804595), Orientation(0.09662694, -0.01495935, -0.0279805, 0.9948149), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 730,current eyeGaze_left: Position (-0.04263532, 0.6294276, 0.02808464), Orientation(0.09404237, -0.01469673, -0.02805913, 0.9950642), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 744,current eyeGaze_left: Position (-0.04263532, 0.6294276, 0.02808464), Orientation(0.09404237, -0.01469673, -0.02805913, 0.9950642), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 758,current eyeGaze_left: Position (-0.04257947, 0.6294538, 0.02811888), Orientation(0.09409969, -0.01623455, -0.02833514, 0.995027), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 772,current eyeGaze_left: Position (-0.04257947, 0.6294538, 0.02811888), Orientation(0.09409969, -0.01623455, -0.02833514, 0.995027), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 787,current eyeGaze_left: Position (-0.04257947, 0.6294538, 0.02811888), Orientation(0.09409969, -0.01623455, -0.02833514, 0.995027), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 800,current eyeGaze_left: Position (-0.04252566, 0.6294996, 0.02813878), Orientation(0.09839308, -0.01541141, -0.02839595, 0.9946229), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 814,current eyeGaze_left: Position (-0.04252566, 0.6294996, 0.02813878), Orientation(0.09839308, -0.01541141, -0.02839595, 0.9946229), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 828,current eyeGaze_left: Position (-0.04244015, 0.6296168, 0.0281812), Orientation(0.09856898, -0.0163475, -0.02846955, 0.9945885), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 842,current eyeGaze_left: Position (-0.04244015, 0.6296168, 0.0281812), Orientation(0.09856898, -0.0163475, -0.02846955, 0.9945885), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 856,current eyeGaze_left: Position (-0.04236319, 0.6296918, 0.02821272), Orientation(0.09928357, -0.01599902, -0.02847471, 0.994523), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 869,current eyeGaze_left: Position (-0.04236319, 0.6296918, 0.02821272), Orientation(0.09928357, -0.01599902, -0.02847471, 0.994523), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 884,current eyeGaze_left: Position (-0.04233072, 0.6296731, 0.02823365), Orientation(0.09908885, -0.01684557, -0.02848578, 0.9945281), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 898,current eyeGaze_left: Position (-0.04233072, 0.6296731, 0.02823365), Orientation(0.09908885, -0.01684557, -0.02848578, 0.9945281), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 912,current eyeGaze_left: Position (-0.04233072, 0.6296731, 0.02823365), Orientation(0.09908885, -0.01684557, -0.02848578, 0.9945281), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 926,current eyeGaze_left: Position (-0.04234345, 0.6296277, 0.0283077), Orientation(0.09912445, -0.01687547, -0.02844656, 0.9945252), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 940,current eyeGaze_left: Position (-0.04234345, 0.6296277, 0.0283077), Orientation(0.09912445, -0.01687547, -0.02844656, 0.9945252), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 954,current eyeGaze_left: Position (-0.04241749, 0.6296005, 0.0283797), Orientation(0.09909423, -0.01879377, -0.02852739, 0.9944914), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 968,current eyeGaze_left: Position (-0.04241749, 0.6296005, 0.0283797), Orientation(0.09909423, -0.01879377, -0.02852739, 0.9944914), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 982,current eyeGaze_left: Position (-0.04241749, 0.6296005, 0.0283797), Orientation(0.09909423, -0.01879377, -0.02852739, 0.9944914), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:21 PM, Millisecond: 995,current eyeGaze_left: Position (-0.04253061, 0.6296085, 0.02842157), Orientation(0.09797709, -0.0194356, -0.02851296, 0.9945903), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 9,current eyeGaze_left: Position (-0.04253061, 0.6296085, 0.02842157), Orientation(0.09797709, -0.0194356, -0.02851296, 0.9945903), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 23,current eyeGaze_left: Position (-0.04264622, 0.6296092, 0.0284792), Orientation(0.09898527, -0.01902253, -0.02846214, 0.9944997), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 37,current eyeGaze_left: Position (-0.04264622, 0.6296092, 0.0284792), Orientation(0.09898527, -0.01902253, -0.02846214, 0.9944997), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 51,current eyeGaze_left: Position (-0.0427332, 0.6296109, 0.02850126), Orientation(0.09699696, -0.02102187, -0.02851674, 0.9946539), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 65,current eyeGaze_left: Position (-0.0427332, 0.6296109, 0.02850126), Orientation(0.09699696, -0.02102187, -0.02851674, 0.9946539), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 79,current eyeGaze_left: Position (-0.0427332, 0.6296109, 0.02850126), Orientation(0.09699696, -0.02102187, -0.02851674, 0.9946539), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 93,current eyeGaze_left: Position (-0.04278824, 0.6296176, 0.02847711), Orientation(0.09710652, -0.02000341, -0.02835317, 0.994669), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 107,current eyeGaze_left: Position (-0.04278824, 0.6296176, 0.02847711), Orientation(0.09710652, -0.02000341, -0.02835317, 0.994669), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 121,current eyeGaze_left: Position (-0.04279828, 0.6295683, 0.02844034), Orientation(0.09706646, -0.02014613, -0.02833593, 0.9946705), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 135,current eyeGaze_left: Position (-0.04279828, 0.6295683, 0.02844034), Orientation(0.09706646, -0.02014613, -0.02833593, 0.9946705), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 149,current eyeGaze_left: Position (-0.04279828, 0.6295683, 0.02844034), Orientation(0.09706646, -0.02014613, -0.02833593, 0.9946705), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 163,current eyeGaze_left: Position (-0.04280319, 0.6295095, 0.02838579), Orientation(0.09616531, -0.02027616, -0.02832254, 0.9947559), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 176,current eyeGaze_left: Position (-0.04280319, 0.6295095, 0.02838579), Orientation(0.09616531, -0.02027616, -0.02832254, 0.9947559), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 190,current eyeGaze_left: Position (-0.04282166, 0.6294683, 0.02831611), Orientation(0.1001299, -0.02105515, -0.02825808, 0.9943501), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 204,current eyeGaze_left: Position (-0.04282166, 0.6294683, 0.02831611), Orientation(0.1001299, -0.02105515, -0.02825808, 0.9943501), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 218,current eyeGaze_left: Position (-0.0428437, 0.6294611, 0.02828134), Orientation(0.09818684, -0.02102752, -0.02822903, 0.9945452), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 232,current eyeGaze_left: Position (-0.0428437, 0.6294611, 0.02828134), Orientation(0.09818684, -0.02102752, -0.02822903, 0.9945452), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 246,current eyeGaze_left: Position (-0.0428437, 0.6294611, 0.02828134), Orientation(0.09818684, -0.02102752, -0.02822903, 0.9945452), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 260,current eyeGaze_left: Position (-0.0428757, 0.6294564, 0.02824232), Orientation(0.09995894, -0.01927687, -0.02799707, 0.9944109), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 274,current eyeGaze_left: Position (-0.0428757, 0.6294564, 0.02824232), Orientation(0.09995894, -0.01927687, -0.02799707, 0.9944109), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 288,current eyeGaze_left: Position (-0.04291786, 0.6294086, 0.02816593), Orientation(0.09796152, -0.01915681, -0.02792197, 0.9946139), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 302,current eyeGaze_left: Position (-0.04291786, 0.6294086, 0.02816593), Orientation(0.09796152, -0.01915681, -0.02792197, 0.9946139), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 316,current eyeGaze_left: Position (-0.04291786, 0.6294086, 0.02816593), Orientation(0.09796152, -0.01915681, -0.02792197, 0.9946139), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 330,current eyeGaze_left: Position (-0.042955, 0.6293249, 0.02810371), Orientation(0.09651943, -0.01782021, -0.0277734, 0.994784), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 344,current eyeGaze_left: Position (-0.042955, 0.6293249, 0.02810371), Orientation(0.09651943, -0.01782021, -0.0277734, 0.994784), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 358,current eyeGaze_left: Position (-0.04298674, 0.6292461, 0.02804947), Orientation(0.09627774, -0.01777071, -0.02762691, 0.9948124), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 371,current eyeGaze_left: Position (-0.04298674, 0.6292461, 0.02804947), Orientation(0.09627774, -0.01777071, -0.02762691, 0.9948124), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 386,current eyeGaze_left: Position (-0.04298674, 0.6292461, 0.02804947), Orientation(0.09627774, -0.01777071, -0.02762691, 0.9948124), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 399,current eyeGaze_left: Position (-0.04301724, 0.6292015, 0.02800154), Orientation(0.09751585, -0.01782717, -0.02749408, 0.9946944), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 413,current eyeGaze_left: Position (-0.04301724, 0.6292015, 0.02800154), Orientation(0.09751585, -0.01782717, -0.02749408, 0.9946944), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 427,current eyeGaze_left: Position (-0.04303388, 0.6292046, 0.02800961), Orientation(0.09876609, -0.01990397, -0.02749965, 0.9945316), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 441,current eyeGaze_left: Position (-0.04303388, 0.6292046, 0.02800961), Orientation(0.09876609, -0.01990397, -0.02749965, 0.9945316), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 455,current eyeGaze_left: Position (-0.04303172, 0.6292349, 0.02802116), Orientation(0.09747922, -0.02164098, -0.02763231, 0.9946185), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 468,current eyeGaze_left: Position (-0.04303172, 0.6292349, 0.02802116), Orientation(0.09747922, -0.02164098, -0.02763231, 0.9946185), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 483,current eyeGaze_left: Position (-0.04303172, 0.6292349, 0.02802116), Orientation(0.09747922, -0.02164098, -0.02763231, 0.9946185), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 497,current eyeGaze_left: Position (-0.04302414, 0.6292785, 0.02803218), Orientation(0.09455036, -0.02775091, -0.02825546, 0.9947319), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 510,current eyeGaze_left: Position (-0.04302414, 0.6292785, 0.02803218), Orientation(0.09455036, -0.02775091, -0.02825546, 0.9947319), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 524,current eyeGaze_left: Position (-0.04300971, 0.6293222, 0.02805838), Orientation(0.0648188, -0.09008112, -0.03328553, 0.9932655), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 538,current eyeGaze_left: Position (-0.04300971, 0.6293222, 0.02805838), Orientation(0.0648188, -0.09008112, -0.03328553, 0.9932655), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 552,current eyeGaze_left: Position (-0.04300971, 0.6293222, 0.02805838), Orientation(0.0648188, -0.09008112, -0.03328553, 0.9932655), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 565,current eyeGaze_left: Position (-0.0429972, 0.6293436, 0.02809158), Orientation(0.05035947, -0.1009306, -0.03440649, 0.9930222), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 580,current eyeGaze_left: Position (-0.0429972, 0.6293436, 0.02809158), Orientation(0.05035947, -0.1009306, -0.03440649, 0.9930222), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 593,current eyeGaze_left: Position (-0.04298702, 0.6293199, 0.02812661), Orientation(0.06458508, -0.1013281, -0.03414082, 0.9921674), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 606,current eyeGaze_left: Position (-0.04298702, 0.6293199, 0.02812661), Orientation(0.06458508, -0.1013281, -0.03414082, 0.9921674), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 620,current eyeGaze_left: Position (-0.04301548, 0.6293049, 0.02820721), Orientation(0.05042037, -0.100806, -0.03429392, 0.9930356), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 635,current eyeGaze_left: Position (-0.04301548, 0.6293049, 0.02820721), Orientation(0.05042037, -0.100806, -0.03429392, 0.9930356), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 649,current eyeGaze_left: Position (-0.04301548, 0.6293049, 0.02820721), Orientation(0.05042037, -0.100806, -0.03429392, 0.9930356), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 663,current eyeGaze_left: Position (-0.04302488, 0.629284, 0.02826684), Orientation(0.04533959, -0.1150154, -0.03536163, 0.9916984), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 676,current eyeGaze_left: Position (-0.04302488, 0.629284, 0.02826684), Orientation(0.04533959, -0.1150154, -0.03536163, 0.9916984), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 690,current eyeGaze_left: Position (-0.04298788, 0.6292839, 0.02828436), Orientation(0.02938823, -0.1143021, -0.03563148, 0.9923719), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 704,current eyeGaze_left: Position (-0.04298788, 0.6292839, 0.02828436), Orientation(0.02938823, -0.1143021, -0.03563148, 0.9923719), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 718,current eyeGaze_left: Position (-0.04298788, 0.6292839, 0.02828436), Orientation(0.02938823, -0.1143021, -0.03563148, 0.9923719), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 732,current eyeGaze_left: Position (-0.04291759, 0.6292655, 0.02826734), Orientation(0.02985288, -0.09767137, -0.03469168, 0.994166), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 746,current eyeGaze_left: Position (-0.04291759, 0.6292655, 0.02826734), Orientation(0.02985288, -0.09767137, -0.03469168, 0.994166), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 760,current eyeGaze_left: Position (-0.04280381, 0.6292742, 0.02823581), Orientation(0.07387047, -0.0303404, -0.02922049, 0.9963779), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 773,current eyeGaze_left: Position (-0.04280381, 0.6292742, 0.02823581), Orientation(0.07387047, -0.0303404, -0.02922049, 0.9963779), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 788,current eyeGaze_left: Position (-0.04266023, 0.6293048, 0.02818809), Orientation(0.08361448, -0.02236188, -0.02859855, 0.9958367), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 802,current eyeGaze_left: Position (-0.04266023, 0.6293048, 0.02818809), Orientation(0.08361448, -0.02236188, -0.02859855, 0.9958367), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 816,current eyeGaze_left: Position (-0.04266023, 0.6293048, 0.02818809), Orientation(0.08361448, -0.02236188, -0.02859855, 0.9958367), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 830,current eyeGaze_left: Position (-0.04257575, 0.6293268, 0.02817288), Orientation(0.08662868, -0.02267779, -0.0287782, 0.9955667), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 844,current eyeGaze_left: Position (-0.04257575, 0.6293268, 0.02817288), Orientation(0.08662868, -0.02267779, -0.0287782, 0.9955667), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 858,current eyeGaze_left: Position (-0.04248009, 0.6293057, 0.02813314), Orientation(0.08891333, -0.01740709, -0.02854999, 0.9954779), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 871,current eyeGaze_left: Position (-0.04248009, 0.6293057, 0.02813314), Orientation(0.08891333, -0.01740709, -0.02854999, 0.9954779), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 886,current eyeGaze_left: Position (-0.04248009, 0.6293057, 0.02813314), Orientation(0.08891333, -0.01740709, -0.02854999, 0.9954779), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 900,current eyeGaze_left: Position (-0.04236315, 0.6292718, 0.02805322), Orientation(0.08874406, -0.01521246, -0.02857575, 0.9955283), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 914,current eyeGaze_left: Position (-0.04236315, 0.6292718, 0.02805322), Orientation(0.08874406, -0.01521246, -0.02857575, 0.9955283), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 928,current eyeGaze_left: Position (-0.04224722, 0.6292393, 0.0280081), Orientation(0.08902027, -0.01350577, -0.02858687, 0.995528), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 941,current eyeGaze_left: Position (-0.04224722, 0.6292393, 0.0280081), Orientation(0.08902027, -0.01350577, -0.02858687, 0.995528), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 956,current eyeGaze_left: Position (-0.04215795, 0.6292052, 0.0279301), Orientation(0.0852689, -0.01298949, -0.02868031, 0.9958605), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 970,current eyeGaze_left: Position (-0.04215795, 0.6292052, 0.0279301), Orientation(0.0852689, -0.01298949, -0.02868031, 0.9958605), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 984,current eyeGaze_left: Position (-0.04215795, 0.6292052, 0.0279301), Orientation(0.0852689, -0.01298949, -0.02868031, 0.9958605), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:22 PM, Millisecond: 998,current eyeGaze_left: Position (-0.04210169, 0.6291589, 0.02782131), Orientation(0.08810384, -0.01261786, -0.02860103, 0.9956207), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 11,current eyeGaze_left: Position (-0.04210169, 0.6291589, 0.02782131), Orientation(0.08810384, -0.01261786, -0.02860103, 0.9956207), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 26,current eyeGaze_left: Position (-0.04207736, 0.6291078, 0.02771398), Orientation(0.08627387, -0.01154061, -0.02847216, 0.9957977), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 39,current eyeGaze_left: Position (-0.04207736, 0.6291078, 0.02771398), Orientation(0.08627387, -0.01154061, -0.02847216, 0.9957977), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 54,current eyeGaze_left: Position (-0.04206451, 0.6290331, 0.02762379), Orientation(0.08739016, -0.01187949, -0.02840797, 0.9956982), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 68,current eyeGaze_left: Position (-0.04206451, 0.6290331, 0.02762379), Orientation(0.08739016, -0.01187949, -0.02840797, 0.9956982), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 82,current eyeGaze_left: Position (-0.04206451, 0.6290331, 0.02762379), Orientation(0.08739016, -0.01187949, -0.02840797, 0.9956982), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 96,current eyeGaze_left: Position (-0.0420503, 0.6289671, 0.02755356), Orientation(0.08549984, -0.01182241, -0.02839452, 0.9958634), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 109,current eyeGaze_left: Position (-0.0420503, 0.6289671, 0.02755356), Orientation(0.08549984, -0.01182241, -0.02839452, 0.9958634), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 124,current eyeGaze_left: Position (-0.0420478, 0.6289256, 0.02747574), Orientation(0.08573362, -0.01188515, -0.02837022, 0.9958432), Confidence: 0.9980469

Timestamp: 2/3/2025 10:10:23 PM, Millisecond: 137,current eyeGaze_left: Position (-0.0420478, 0.6289256, 0.02747574), Orientation(0.08573362, -0.01188515, -0.02837022, 0.9958432), Confidence: 0.9980469

